RPM,Torque_Nm,BSFC_g_per_kWh,Power_kW,Power_hp,Fuel_Flow_g_per_s
4896.969696969697,48.484848484848484,397.0379025227322,24.86478235929857,33.34417043946657,2.7422947318389266
4949.49494949495,48.484848484848484,399.6693646184367,25.131483820248143,33.701822432629164,2.7900789362103047
5002.020202020202,48.484848484848484,402.37807597442077,25.398185281197712,34.059474425791755,2.8387980351917186
5054.545454545455,48.484848484848484,405.1640365906844,25.66488674214729,34.41712641895436,2.8884691975253154
5107.070707070707,48.484848484848484,408.02724646722766,25.931588203096855,34.774778412116945,2.9391095919532373
5159.595959595959,48.484848484848484,410.96770560405037,26.198289664046428,35.13243040527954,2.99073638721763
5212.121212121212,48.484848484848484,413.9854140011528,26.464991124996,35.49008239844214,3.04336675206064
5264.646464646465,48.484848484848484,417.08037165853466,26.731692585945574,35.84773439160474,3.09701785522441
5317.171717171717,48.484848484848484,420.25257857619613,26.998394046895147,36.20538638476733,3.151706865451086
5369.69696969697,48.484848484848484,423.5020347541372,27.265095507844716,36.56303837792992,3.2074509514828122
5422.222222222223,48.484848484848484,426.8287401923577,27.531796968794293,36.920690371092526,3.2642672820617338
5474.747474747474,48.484848484848484,430.23269489085783,27.79849842974386,37.27834236425511,3.3221730259299944
5527.272727272727,48.484848484848484,433.71389884963753,28.065199890693435,37.635994357417715,3.3811853518297417
5579.79797979798,48.484848484848484,437.27235206869693,28.33190135164301,37.99364635058031,3.44132142850312
5632.323232323232,48.484848484848484,440.9080545480357,28.598602812592578,38.351298343742904,3.502598424692271
5684.848484848485,48.484848484848484,444.62100628765415,28.86530427354215,38.708950336905495,3.5650335091393432
5737.373737373738,48.484848484848484,448.4112072875521,29.132005734491724,39.06660233006809,3.6286438505864793
5789.89898989899,48.484848484848484,452.2786575477296,29.398707195441293,39.424254323230684,3.6934466177758245
5842.424242424242,48.484848484848484,456.2233570681867,29.665408656390866,39.78190631639328,3.759458979449524
5894.949494949495,48.484848484848484,460.2453058489233,29.932110117340436,40.13955830955587,3.826698104349722
5947.474747474747,48.484848484848484,464.3445038899397,30.19881157829001,40.49721030271847,3.8951811612185665
6000.0,48.484848484848484,468.52095119123544,30.465513039239582,40.85486229588107,3.964925318798199
800.0,50.505050505050505,424.6984098706904,4.2313212554499415,5.674286429983481,0.49917650245601214
852.5252525252525,50.505050505050505,421.3150408267153,4.509135277272414,6.046840589527853,0.5277129203992248
905.0505050505051,50.505050505050505,418.00892104301977,4.786949299094884,6.419394749072222,0.5558298643339701
957.5757575757575,50.505050505050505,414.78005051960383,5.064763320917355,6.791948908616592,0.5835452183666492
1010.1010101010102,50.505050505050505,411.62842925646737,5.342577342739826,7.164503068160962,0.6108768666036628
1062.6262626262626,50.505050505050505,408.5540572536105,5.6203913645622965,7.537057227705332,0.6378426931514118
1115.151515151515,50.505050505050505,405.5569345110332,5.898205386384767,7.909611387249701,0.6644605821162972
1167.6767676767677,50.505050505050505,402.6370610287355,6.176019408207239,8.282165546794072,0.6907484176047203
1220.2020202020203,50.505050505050505,399.7944368067174,6.45383343002971,8.654719706338442,0.7167240837230814
1272.7272727272727,50.505050505050505,397.02906184497874,6.731647451852181,9.027273865882812,0.7424054645777814
1325.2525252525252,50.505050505050505,394.3409361435197,7.009461473674651,9.399828025427182,0.7678104442752215
1377.7777777777778,50.505050505050505,391.7300597023402,7.287275495497123,9.772382184971551,0.7929569069218024
1430.3030303030303,50.505050505050505,389.19643252144033,7.565089517319593,10.144936344515921,0.8178627366239252
1482.8282828282827,50.505050505050505,386.74005460082003,7.842903539142063,10.51749050406029,0.8425458174879905
1535.3535353535353,50.505050505050505,384.3609259404792,8.120717560964536,10.890044663604662,0.8670240336203997
1587.878787878788,50.505050505050505,382.05904654041797,8.398531582787008,11.262598823149034,0.8913152691275532
1640.4040404040404,50.505050505050505,379.8344164006363,8.676345604609477,11.635152982693402,0.9154374081158518
1692.9292929292928,50.505050505050505,377.68703552113425,8.954159626431947,12.00770714223777,0.9394083346916968
1745.4545454545455,50.505050505050505,375.61690390191177,9.231973648254419,12.380261301782141,0.9632459329614894
1797.9797979797981,50.505050505050505,373.62402154296876,9.509787670076891,12.752815461326513,0.9869680870316297
1850.5050505050506,50.505050505050505,371.70838844430534,9.787601691899361,13.125369620870883,1.0105926810085188
1903.030303030303,50.505050505050505,369.8700046059215,10.065415713721832,13.497923780415253,1.034137598998558
1955.5555555555557,50.505050505050505,368.10887002781726,10.343229735544304,13.870477939959622,1.057620725108148
2008.080808080808,50.505050505050505,366.4249847099925,10.621043757366774,14.243032099503992,1.0810599434436892
2060.6060606060605,50.505050505050505,364.8183486524474,10.898857779189244,14.615586259048362,1.1044731381115835
2113.131313131313,50.505050505050505,363.2889618551818,11.176671801011716,14.988140418592733,1.127878193218231
2165.6565656565654,50.505050505050505,361.8368243181958,11.454485822834185,15.3606945781371,1.1512929928700326
2218.181818181818,50.505050505050505,360.46193604148937,11.732299844656657,15.733248737681471,1.17473542117339
2270.7070707070707,50.505050505050505,359.1642970250624,12.010113866479129,16.105802897225843,1.198223362234703
2323.2323232323233,50.505050505050505,357.94390726891504,12.287927888301601,16.478357056770214,1.2217747001603732
2375.757575757576,50.505050505050505,356.80076677304737,12.565741910124071,16.850911216314582,1.2454073190568016
2428.2828282828286,50.505050505050505,355.73487553745906,12.843555931946543,17.223465375858954,1.2691391030303882
2480.808080808081,50.505050505050505,354.74623356215045,13.121369953769012,17.59601953540332,1.2929879361875347
2533.333333333333,50.505050505050505,353.8348408471214,13.399183975591482,17.96857369494769,1.3169717026346421
2585.8585858585857,50.505050505050505,353.0006973923719,13.676997997413954,18.34112785449206,1.341108286478111
2638.3838383838383,50.505050505050505,352.2438031979019,13.954812019236424,18.713682014036433,1.365415571824342
2690.909090909091,50.505050505050505,351.56415826371153,14.232626041058897,19.086236173580804,1.3899114427797368
2743.4343434343436,50.505050505050505,350.96176258980074,14.510440062881369,19.458790333125176,1.4146137834506955
2795.9595959595963,50.505050505050505,350.4366161761694,14.788254084703839,19.831344492669544,1.4395404779436192
2848.4848484848485,50.505050505050505,349.9887190228178,15.066068106526307,20.203898652213912,1.4647094103649092
2901.010101010101,50.505050505050505,349.61807112974566,15.34388212834878,20.576452811758283,1.4901384648209657
2953.5353535353534,50.505050505050505,349.3246724969531,15.621696150171251,20.94900697130265,1.5158455254181904
3006.060606060606,50.505050505050505,349.10852312444,15.899510171993722,21.321561130847023,1.5418484762629834
3058.5858585858587,50.505050505050505,348.9696230122066,16.177324193816194,21.694115290391395,1.5681652014617462
3111.1111111111113,50.505050505050505,348.9079721602527,16.455138215638666,22.066669449935766,1.5948135851208793
3163.6363636363635,50.505050505050505,348.9235705685784,16.732952237461134,22.43922360948013,1.6218115113467837
3216.161616161616,50.505050505050505,349.01641823718364,17.010766259283606,22.811777769024502,1.6491768642458609
3268.686868686869,50.505050505050505,349.1865151660685,17.28858028110608,23.184331928568874,1.6769275279245113
3321.212121212121,50.505050505050505,349.4338613552328,17.566394302928543,23.556886088113238,1.7050813864891345
3373.7373737373737,50.505050505050505,349.7584568046767,17.844208324751015,23.92944024765761,1.7336563240461336
3426.2626262626263,50.505050505050505,350.1603015144002,18.12202234657349,24.301994407201985,1.762670224701909
3478.787878787879,50.505050505050505,350.6393954844033,18.399836368395963,24.674548566746356,1.7921409725628608
3531.313131313131,50.505050505050505,351.19573871468594,18.67765039021843,25.047102726290724,1.82208645173539
3583.838383838384,50.505050505050505,351.8293312052481,18.955464412040904,25.419656885835096,1.852524546325898
3636.3636363636365,50.505050505050505,352.5401729560899,19.233278433863376,25.792211045379467,1.8834731404407858
3688.888888888889,50.505050505050505,353.3282639672112,19.511092455685844,26.16476520492383,1.9149501181864532
3741.4141414141413,50.505050505050505,354.1936042386121,19.788906477508313,26.5373193644682,1.946973363669302
3793.939393939394,50.505050505050505,355.1361937702925,20.066720499330785,26.90987352401257,1.9795607609957329
3846.4646464646466,50.505050505050505,356.15603256225256,20.344534521153257,27.282427683556943,2.0127301942721476
3898.989898989899,50.505050505050505,357.2531206144921,20.62234854297573,27.654981843101314,2.0464995476049452
3951.5151515151515,50.505050505050505,358.42745792701123,20.9001625647982,28.027536002645686,2.080886705100528
4004.040404040404,50.505050505050505,359.67904449980995,21.177976586620673,28.400090162190057,2.115909550865297
4056.565656565657,50.505050505050505,361.00788033288813,21.45579060844314,28.772644321734425,2.151585969005652
4109.090909090909,50.505050505050505,362.413965426246,21.73360463026561,29.14519848127879,2.187933843627995
4161.616161616162,50.505050505050505,363.8972997798834,22.011418652088082,29.51775264082316,2.224971058838726
4214.141414141414,50.505050505050505,365.45788339380033,22.289232673910554,29.890306800367533,2.262715498744247
4266.666666666666,50.505050505050505,367.09571626799675,22.567046695733023,30.2628609599119,2.3011850474509563
4319.191919191919,50.505050505050505,368.81079840247287,22.844860717555495,30.635415119456272,2.3403975890652586
4371.717171717171,50.505050505050505,370.6031297972286,23.122674739377967,31.007969279000644,2.380371007693553
4424.242424242424,50.505050505050505,372.47271045226375,23.40048876120044,31.380523438545016,2.4211231874422396
4476.767676767677,50.505050505050505,374.4195403675785,23.678302783022907,31.75307759808938,2.46267201241772
4529.292929292929,50.505050505050505,376.4436195431729,23.95611680484538,32.125631757633755,2.505035366726396
4581.818181818182,50.505050505050505,378.5449479790467,24.23393082666785,32.49818591717813,2.548231134474666
4634.343434343435,50.505050505050505,380.7235256752002,24.511744848490324,32.8707400767225,2.592277199768934
4686.868686868687,50.505050505050505,382.9793526316332,24.789558870312796,33.24329423626687,2.637191446715599
4739.39393939394,50.505050505050505,385.3124288483458,25.067372892135268,33.61584839581124,2.682991759421062
4791.919191919193,50.505050505050505,387.722754325338,25.345186913957736,33.988402555355606,2.7296960219917237
4844.444444444444,50.505050505050505,390.2103290626096,25.623000935780205,34.36095671489997,2.7773221185339856
4896.969696969697,50.505050505050505,392.77515306016096,25.900814957602677,34.73351087444434,2.8258879331542492
4949.49494949495,50.505050505050505,395.4172263179918,26.17862897942515,35.10606503398871,2.8754113499589145
5002.020202020202,50.505050505050505,398.1365488361022,26.45644300124762,35.478619193533085,2.9259102530543823
5054.545454545455,50.505050505050505,400.93312061449217,26.734257023070093,35.851173353077456,2.977402526547054
5107.070707070707,50.505050505050505,403.80694165316163,27.012071044892558,36.22372751262182,3.0299060545433294
5159.595959595959,50.505050505050505,406.7580119521107,27.28988506671503,36.59628167216619,3.083438721149611
5212.121212121212,50.505050505050505,409.7863315113393,27.567699088537502,36.968835831710564,3.1380184104722986
5264.646464646465,50.505050505050505,412.89190033084753,27.84551311035997,37.34138999125493,3.1936630066177933
5317.171717171717,50.505050505050505,416.07471841063534,28.123327132182443,37.7139441507993,3.250390393692497
5369.69696969697,50.505050505050505,419.33478575070274,28.401141154004915,38.08649831034367,3.3082184558028107
5422.222222222223,50.505050505050505,422.6721023510496,28.678955175827387,38.45905246988804,3.367165077055133
5474.747474747474,50.505050505050505,426.08666821167606,28.95676919764985,38.83160662943241,3.427248141555865
5527.272727272727,50.505050505050505,429.5784833325821,29.234583219472324,39.20416078897678,3.48848553341141
5579.79797979798,50.505050505050505,433.1475477137677,29.512397241294796,39.57671494852115,3.550895136728168
5632.323232323232,50.505050505050505,436.7938613552328,29.790211263117268,39.94926910806552,3.6144948356125384
5684.848484848485,50.505050505050505,440.5174242569776,30.068025284939743,40.3218232676099,3.6793025141709252
5737.373737373738,50.505050505050505,444.3182364190019,30.345839306762215,40.69437742715427,3.7453360565097262
5789.89898989899,50.505050505050505,448.19629784130575,30.623653328584687,41.066931586698644,3.8126133467353434
5842.424242424242,50.505050505050505,452.1516085238891,30.901467350407152,41.439485746243,3.8811522689541764
5894.949494949495,50.505050505050505,456.184168466752,31.179281372229624,41.81203990578737,3.9509707072726283
5947.474747474747,50.505050505050505,460.2939776698946,31.457095394052097,42.184594065331744,4.022086545797101
6000.0,50.505050505050505,464.4810361333167,31.734909415874565,42.557148224876116,4.094517668633991
800.0,52.525252525252526,419.8173937451012,4.40057410566794,5.901257887182822,0.5131770977843595
852.5252525252525,52.525252525252526,416.44463586325236,4.68950068836331,6.288714213108967,0.5424770573738694
905.0505050505051,52.525252525252526,413.1491272416832,4.978427271058679,6.676170539035111,0.5713424672428022
957.5757575757575,52.525252525252526,409.93086788039346,5.267353853754049,7.063626864961255,0.5997919268618145
1010.1010101010102,52.525252525252526,406.7898577793834,5.556280436449419,7.451083190887401,0.6278440357015638
1062.6262626262626,52.525252525252526,403.72609693865286,5.845207019144789,7.838539516813546,0.6555173932327064
1115.151515151515,52.525252525252526,400.73958535820185,6.1341336018401575,8.225995842739689,0.6828305989258994
1167.6767676767677,52.525252525252526,397.8303230380305,6.423060184535529,8.613452168665836,0.7098022522518003
1220.2020202020203,52.525252525252526,394.9983099781386,6.711986767230899,9.00090849459198,0.7364509526810653
1272.7272727272727,52.525252525252526,392.24354617852634,7.000913349926268,9.388364820518126,0.7627952996843517
1325.2525252525252,52.525252525252526,389.56603163919357,7.289839932621638,9.77582114644427,0.7888538927323161
1377.7777777777778,52.525252525252526,386.96576636014044,7.578766515317008,10.163277472370414,0.8146453312956158
1430.3030303030303,52.525252525252526,384.44275034136683,7.867693098012378,10.55073379829656,0.8401882148449076
1482.8282828282827,52.525252525252526,381.9969835828728,8.156619680707745,10.938190124222702,0.8655011428508483
1535.3535353535353,52.525252525252526,379.6284660846584,8.445546263403116,11.325646450148849,0.8906027147840955
1587.878787878788,52.525252525252526,377.3371978467234,8.734472846098488,11.713102776074994,0.9155115301153051
1640.4040404040404,52.525252525252526,375.1231788690681,9.023399428793857,12.100559102001139,0.9402461883151347
1692.9292929292928,52.525252525252526,372.9864091516923,9.312326011489226,12.488015427927284,0.964825288854241
1745.4545454545455,52.525252525252526,370.92688869459613,9.601252594184595,12.875471753853427,0.9892674312032811
1797.9797979797981,52.525252525252526,368.94461749777946,9.890179176879967,13.262928079779574,1.0135912148329118
1850.5050505050506,52.525252525252526,367.0395955612424,10.179105759575336,13.650384405705719,1.03781523921379
1903.030303030303,52.525252525252526,365.2118228849849,10.468032342270705,14.037840731631862,1.0619581038165729
1955.5555555555557,52.525252525252526,363.4612994690069,10.756958924966076,14.425297057558009,1.0860384081119172
2008.080808080808,52.525252525252526,361.7880253133085,11.045885507661446,14.812753383484154,1.1100747515704796
2060.6060606060605,52.525252525252526,360.1920004178897,11.334812090356813,15.200209709410295,1.1340857336629173
2113.131313131313,52.525252525252526,358.6732247827504,11.623738673052184,15.587666035336442,1.1580899538598877
2165.6565656565654,52.525252525252526,357.2316984078907,11.912665255747553,15.975122361262585,1.1821060116320468
2218.181818181818,52.525252525252526,355.86742129331054,12.201591838442923,16.36257868718873,1.2061525064500518
2270.7070707070707,52.525252525252526,354.5803934390099,12.490518421138294,16.750035013114875,1.2302480377845604
2323.2323232323233,52.525252525252526,353.3706148449889,12.779445003833665,17.137491339041024,1.2544112051062286
2375.757575757576,52.525252525252526,352.2380855112475,13.068371586529036,17.52494766496717,1.2786606078857143
2428.2828282828286,52.525252525252526,351.18280543778553,13.357298169224405,17.912403990893313,1.303014845593673
2480.808080808081,52.525252525252526,350.20477462460326,13.646224751919773,18.299860316819455,1.327492517700763
2533.333333333333,52.525252525252526,349.3039930717005,13.93515133461514,18.687316642745596,1.3521122236776404
2585.8585858585857,52.525252525252526,348.4804607790773,14.224077917310511,19.074772968671745,1.3768925629949627
2638.3838383838383,52.525252525252526,347.7341777467336,14.513004500005882,19.46222929459789,1.4018521351233864
2690.909090909091,52.525252525252526,347.0651439746696,14.801931082701254,19.849685620524035,1.4270095395335687
2743.4343434343436,52.525252525252526,346.4733594628851,15.090857665396623,20.23714194645018,1.4523833756961666
2795.9595959595963,52.525252525252526,345.9588242113801,15.379784248091994,20.62459827237633,1.4779922430818364
2848.4848484848485,52.525252525252526,345.52153822015475,15.668710830787361,21.01205459830247,1.5038547411612355
2901.010101010101,52.525252525252526,345.1615014892089,15.957637413482733,21.399510924228615,1.5299894694050211
2953.5353535353534,52.525252525252526,344.87871401854267,16.2465639961781,21.786967250154756,1.5564150272838497
3006.060606060606,52.525252525252526,344.6731758081559,16.53549057887347,22.174423576080905,1.5831500142683783
3058.5858585858587,52.525252525252526,344.54488685804887,16.824417161568842,22.56187990200705,1.6102130298292645
3111.1111111111113,52.525252525252526,344.49384716822124,17.113343744264213,22.9493362279332,1.637622673437164
3163.6363636363635,52.525252525252526,344.52005673867325,17.40227032695958,23.33679255385934,1.6653975445627347
3216.161616161616,52.525252525252526,344.62351556940484,17.69119690965495,23.72424887978548,1.693556242676633
3268.686868686869,52.525252525252526,344.8042236604159,17.98012349235032,24.111705205711626,1.722117367249516
3321.212121212121,52.525252525252526,345.0621810117066,18.269050075045687,24.499161531637768,1.751099517752041
3373.7373737373737,52.525252525252526,345.3973876232768,18.55797665774106,24.88661785756392,1.7805212936548647
3426.2626262626263,52.525252525252526,345.80984349512664,18.84690324043643,25.27407418349006,1.8104012944286436
3478.787878787879,52.525252525252526,346.299548627256,19.1358298231318,25.66153050941621,1.840758119544035
3531.313131313131,52.525252525252526,346.866503019665,19.424756405827168,26.04898683534235,1.8716103684716963
3583.838383838384,52.525252525252526,347.5107066723535,19.71368298852254,26.436443161268496,1.9029766406822837
3636.3636363636365,52.525252525252526,348.23215958532154,20.00260957121791,26.823899487194645,1.9348755356464542
3688.888888888889,52.525252525252526,349.0308617585692,20.291536153913277,27.211355813120786,1.9673256528348648
3741.4141414141413,52.525252525252526,349.90681319209637,20.58046273660865,27.59881213904693,2.000345591718173
3793.939393939394,52.525252525252526,350.86001388590313,20.86938931930402,27.98626846497308,2.0339539517670353
3846.4646464646466,52.525252525252526,351.8904638399894,21.15831590199939,28.373724790899225,2.068169332452108
3898.989898989899,52.525252525252526,352.99816305435536,21.44724248469476,28.761181116825366,2.1030103332440495
3951.5151515151515,52.525252525252526,354.1831115290008,21.736169067390126,29.148637442751507,2.1384955536135153
4004.040404040404,52.525252525252526,355.44530926392576,22.025095650085497,29.536093768677656,2.174643593031163
4056.565656565657,52.525252525252526,356.78475625913035,22.314022232780868,29.9235500946038,2.2114730509676495
4109.090909090909,52.525252525252526,358.20145251461446,22.602948815476235,30.311006420529942,2.2490025268936313
4161.616161616162,52.525252525252526,359.6953980303782,22.891875398171607,30.69846274645609,2.2872506202797664
4214.141414141414,52.525252525252526,361.26659280642144,23.180801980866978,31.085919072382236,2.3262359305967104
4266.666666666666,52.525252525252526,362.9150368427442,23.46972856356234,31.473375398308374,2.36597705731512
4319.191919191919,52.525252525252526,364.64073013934666,23.758655146257713,31.86083172423452,2.406492599905655
4371.717171717171,52.525252525252526,366.4436726962286,24.047581728953084,32.24828805016067,2.4478011578389696
4424.242424242424,52.525252525252526,368.3238645133901,24.33650831164845,32.635744376086805,2.4899213305857213
4476.767676767677,52.525252525252526,370.28130559083115,24.625434894343826,33.02320070201296,2.532871717616567
4529.292929292929,52.525252525252526,372.31599592855184,24.914361477039197,33.41065702793911,2.576670918402165
4581.818181818182,52.525252525252526,374.427935526552,25.203288059734568,33.798113353865254,2.62133753241317
4634.343434343435,52.525252525252526,376.6171243848318,25.492214642429936,34.18556967979139,2.6668901591202405
4686.868686868687,52.525252525252526,378.88356250339115,25.781141225125307,34.573026005717544,2.713347397994033
4739.39393939394,52.525252525252526,381.22724988223007,26.070067807820678,34.96048233164369,2.7607278485052045
4791.919191919193,52.525252525252526,383.6481865213485,26.358994390516045,35.34793865756983,2.8090501101244105
4844.444444444444,52.525252525252526,386.1463724207465,26.647920973211413,35.73539498349597,2.85833278232231
4896.969696969697,52.525252525252526,388.7218075804241,26.936847555906784,36.12285130942212,2.9085944645695596
4949.49494949495,52.525252525252526,391.3744920003812,27.225774138602155,36.51030763534826,2.9598537563368152
5002.020202020202,52.525252525252526,394.10442568061796,27.514700721297523,36.89776396127441,3.0121292570947347
5054.545454545455,52.525252525252526,396.91160862113423,27.803627303992894,37.28522028720055,3.065439566313975
5107.070707070707,52.525252525252526,399.79604082193003,28.092553886688258,37.67267661312669,3.119803283465191
5159.595959595959,52.525252525252526,402.7577222830055,28.38148046938363,38.060132939052835,3.175239008019043
5212.121212121212,52.525252525252526,405.7966530043604,28.670407052079,38.44758926497898,3.2317653394461856
5264.646464646465,52.525252525252526,408.91283298599495,28.959333634774374,38.83504559090513,3.2894008772172776
5317.171717171717,52.525252525252526,412.10626222790904,29.248260217469745,39.222501916831284,3.348164220802974
5369.69696969697,52.525252525252526,415.3769407301027,29.537186800165117,39.60995824275743,3.408073969673933
5422.222222222223,52.525252525252526,418.7248684925759,29.82611338286048,39.99741456868357,3.469148723300809
5474.747474747474,52.525252525252526,422.15004551532866,30.115039965555845,40.384870894609705,3.5314070811542617
5527.272727272727,52.525252525252526,425.65247179836103,30.403966548251216,40.77232722053585,3.594867642704948
5579.79797979798,52.525252525252526,429.23214734167294,30.69289313094659,41.159783546462,3.6595490074235246
5632.323232323232,52.525252525252526,432.88907214526444,30.98181971364196,41.54723987238815,3.7254697747806476
5684.848484848485,52.525252525252526,436.62324620913546,31.270746296337332,41.93469619831429,3.792648544246974
5737.373737373738,52.525252525252526,440.43466953328607,31.559672879032703,42.32215252424044,3.861103915293161
5789.89898989899,52.525252525252526,444.3233421177162,31.848599461728075,42.70960885016659,3.9308544873898654
5842.424242424242,52.525252525252526,448.28926396242593,32.13752604442344,43.09706517609272,4.001918860007743
5894.949494949495,52.525252525252526,452.33243506741513,32.42645262711881,43.48452150201887,4.074315632617454
5947.474747474747,52.525252525252526,456.4528554326841,32.715379209814174,43.87197782794501,4.148063404689652
6000.0,52.525252525252526,460.6505250582325,33.00430579250955,44.259434153871155,4.223180775694996
800.0,54.54545454545455,415.13108950467245,4.5698269558859375,6.12822934438216,0.5269659008457639
852.5252525252525,54.54545454545455,411.76894278494996,4.869866099454206,6.53058783669008,0.5570165597990351
905.0505050505051,54.54545454545455,408.48404532550705,5.169905243022475,6.932946328998,0.5866177243387137
957.5757575757575,54.54545454545455,405.2763971263436,5.469944386590743,7.335304821305919,0.6157887092997123
1010.1010101010102,54.54545454545455,402.1459981874599,5.7699835301590126,7.737663313613839,0.6445488295169444
1062.6262626262626,54.54545454545455,399.0928485088557,6.070022673727281,8.140021805921759,0.6729173998253225
1115.151515151515,54.54545454545455,396.116948090531,6.370061817295548,8.542380298229677,0.7009137350597595
1167.6767676767677,54.54545454545455,393.21829693248594,6.6701009608638175,8.944738790537597,0.728557150055169
1220.2020202020203,54.54545454545455,390.39689503472033,6.970140104432088,9.34709728284552,0.7558669596464634
1272.7272727272727,54.54545454545455,387.6527423972344,7.270179248000354,9.749455775153436,0.7828624786685557
1325.2525252525252,54.54545454545455,384.985839020028,7.5702183915686225,10.151814267461354,0.8095630219563591
1377.7777777777778,54.54545454545455,382.39618490310113,7.870257535136893,10.554172759769276,0.8359879043447868
1430.3030303030303,54.54545454545455,379.8837800464539,8.17029667870516,10.956531252077195,0.8621564406687512
1482.8282828282827,54.54545454545455,377.44862445008613,8.470335822273428,11.358889744385113,0.8880879457631652
1535.3535353535353,54.54545454545455,375.09071811399804,8.770374965841699,11.761248236693035,0.9138017344629427
1587.878787878788,54.54545454545455,372.8100610381894,9.070414109409969,12.163606729000957,0.9393171216029957
1640.4040404040404,54.54545454545455,370.6066532226604,9.370453252978235,12.565965221308874,0.9646534220182374
1692.9292929292928,54.54545454545455,368.48049466741094,9.670492396546503,12.968323713616794,0.9898299505435811
1745.4545454545455,54.54545454545455,366.43158537244096,9.970531540114774,13.370682205924714,1.0148660220139394
1797.9797979797981,54.54545454545455,364.45992533775063,10.270570683683042,13.773040698232634,1.0397809512642255
1850.5050505050506,54.54545454545455,362.56551456333995,10.57060982725131,14.175399190540553,1.0645940531293525
1903.030303030303,54.54545454545455,360.74835304920873,10.870648970819579,14.577757682848473,1.0893246424442329
1955.5555555555557,54.54545454545455,359.00844079535705,11.170688114387847,14.980116175156391,1.1139920340437799
2008.080808080808,54.54545454545455,357.34577780178495,11.470727257956115,15.382474667464312,1.1386155427629066
2060.6060606060605,54.54545454545455,355.76036406849244,11.770766401524384,15.78483315977223,1.163214483436526
2113.131313131313,54.54545454545455,354.25219959547945,12.070805545092654,16.187191652080152,1.187808170899551
2165.6565656565654,54.54545454545455,352.82128438274606,12.37084468866092,16.589550144388067,1.212415919986894
2218.181818181818,54.54545454545455,351.46761843029225,12.67088383222919,16.99190863669599,1.237057045533469
2270.7070707070707,54.54545454545455,350.191201738118,12.970922975797459,17.39426712900391,1.2617508623741884
2323.2323232323233,54.54545454545455,348.9920343062233,13.270962119365729,17.79662562131183,1.286516685343965
2375.757575757576,54.54545454545455,347.8701161346081,13.571001262933997,18.19898411361975,1.311373829277712
2428.2828282828286,54.54545454545455,346.82544722327253,13.871040406502269,18.601342605927673,1.3363416090103426
2480.808080808081,54.54545454545455,345.85802757221654,14.171079550070534,19.003701098235588,1.361439339376769
2533.333333333333,54.54545454545455,344.9678571814401,14.471118693638802,19.406059590543506,1.3866863352119052
2585.8585858585857,54.54545454545455,344.1549360509432,14.771157837207069,19.808418082851425,1.412101911350663
2638.3838383838383,54.54545454545455,343.4192641807259,15.07119698077534,20.21077657515935,1.437705382627957
2690.909090909091,54.54545454545455,342.76084157078816,15.371236124343609,20.61313506746727,1.4635160638786988
2743.4343434343436,54.54545454545455,342.17966822112993,15.671275267911877,21.015493559775187,1.4895532699378013
2795.9595959595963,54.54545454545455,341.6757441317513,15.971314411480147,21.41785205208311,1.5158363156401786
2848.4848484848485,54.54545454545455,341.2490693026522,16.271353555048414,21.820210544391024,1.5423845158207423
2901.010101010101,54.54545454545455,340.89964373383265,16.571392698616684,22.222569036698946,1.5692171853144066
2953.5353535353534,54.54545454545455,340.6274674252927,16.87143184218495,22.624927529006865,1.5963536389560833
3006.060606060606,54.54545454545455,340.4325403770324,17.17147098575322,23.027286021314787,1.623813191580687
3058.5858585858587,54.54545454545455,340.3148625890516,17.471510129321487,23.4296445136227,1.651615158023129
3111.1111111111113,54.54545454545455,340.27443406135035,17.77154927288976,23.83200300593063,1.6797788531183238
3163.6363636363635,54.54545454545455,340.31125479392864,18.071588416458024,24.234361498238542,1.7083235917011823
3216.161616161616,54.54545454545455,340.42532478678646,18.371627560026297,24.636719990546467,1.7372686886066193
3268.686868686869,54.54545454545455,340.61664403992387,18.671666703594564,25.039078482854386,1.7666334586695467
3321.212121212121,54.54545454545455,340.8852125533409,18.97170584716283,25.4414369751623,1.7964372167248785
3373.7373737373737,54.54545454545455,341.23103032703744,19.2717449907311,25.843795467470223,1.8266992776075268
3426.2626262626263,54.54545454545455,341.6540973610136,19.571784134299367,26.24615395977814,1.857438956152405
3478.787878787879,54.54545454545455,342.1544136552693,19.87182327786764,26.648512452086067,1.8886755671944262
3531.313131313131,54.54545454545455,342.73197920980454,20.171862421435904,27.050870944393978,1.9204284255685022
3583.838383838384,54.54545454545455,343.38679402461935,20.471901565004178,27.453229436701903,1.9527168461095479
3636.3636363636365,54.54545454545455,344.1188580997137,20.771940708572444,27.855587929009822,1.9855601436524741
3688.888888888889,54.54545454545455,344.9281714350876,21.071979852140714,28.257946421317744,2.0189776330321956
3741.4141414141413,54.54545454545455,345.81473403074114,21.37201899570898,28.66030491362566,2.0529886290836243
3793.939393939394,54.54545454545455,346.7785458866743,21.672058139277247,29.062663405933577,2.087612446641675
3846.4646464646466,54.54545454545455,347.81960700288687,21.97209728284552,29.465021898241503,2.1228684005412575
3898.989898989899,54.54545454545455,348.9379173793791,22.272136426413784,29.867380390549414,2.1587758056172865
3951.5151515151515,54.54545454545455,350.13347701615083,22.572175569982054,30.269738882857336,2.1953539767046757
4004.040404040404,54.54545454545455,351.4062859132021,22.872214713550324,30.672097375165258,2.2326222286383373
